date,weekday,sekki,rank,season,season_pt,monthly_idx,weekday_idx,sekki_idx,weekly_idx,daily_idx,layers_used,kf1,kf2,kf3,mp_point,predicted_sales,predicted_count,actual_sales,actual_count
2024-11-28,木,小雪,19,LOW SEASON,1.87,3.0,3.0,3.64,2.71,0.0,4,3.09,3.01,3.43,3.18,0,0,0,0
2024-11-29,金,小雪,19,LOW SEASON,1.87,3.0,4.0,3.64,2.71,0.0,4,3.34,3.01,3.43,3.26,0,0,0,0
2024-11-30,土,小雪,19,LOW SEASON,1.87,3.0,5.0,3.64,2.71,0.0,4,3.59,3.01,3.43,3.34,0,0,0,0
2024-12-01,日,小雪,19,LOW SEASON,1.87,5.0,4.0,3.64,2.71,0.0,4,3.84,3.01,3.43,3.43,0,0,0,0
2024-12-02,月,小雪,19,LOW SEASON,1.87,5.0,2.0,3.64,2.85,0.0,4,3.37,3.01,3.43,3.27,0,0,0,0
2024-12-03,火,小雪,19,LOW SEASON,1.87,5.0,2.0,3.64,2.85,0.0,4,3.37,3.01,3.43,3.27,0,0,0,0
2024-12-04,水,小雪,19,LOW SEASON,1.87,5.0,2.0,3.64,2.85,0.0,4,3.37,3.01,3.43,3.27,0,0,0,0
2024-12-05,木,小雪,19,LOW SEASON,1.87,5.0,3.0,3.64,2.85,0.0,4,3.62,3.01,3.43,3.35,0,0,0,0
2024-12-06,金,小雪,19,LOW SEASON,1.87,5.0,4.0,3.64,2.85,0.0,4,3.87,3.01,3.43,3.44,0,0,0,0
2024-12-07,土,大雪,6,HIGH SEASON,4.13,5.0,5.0,4.44,2.85,0.0,4,4.32,3.01,3.43,3.59,0,0,0,0
2024-12-08,日,大雪,6,HIGH SEASON,4.13,5.0,4.0,4.44,2.85,0.0,4,4.07,3.01,3.43,3.5,0,0,0,0
2024-12-09,月,大雪,6,HIGH SEASON,4.13,5.0,2.0,4.44,3.38,0.0,4,3.71,3.01,3.43,3.38,0,0,0,0
2024-12-10,火,大雪,6,HIGH SEASON,4.13,5.0,2.0,4.44,3.38,0.0,4,3.71,3.01,3.43,3.38,0,0,0,0
2024-12-11,水,大雪,6,HIGH SEASON,4.13,5.0,2.0,4.44,3.38,0.0,4,3.71,3.01,3.43,3.38,0,0,0,0
2024-12-12,木,大雪,6,HIGH SEASON,4.13,5.0,3.0,4.44,3.38,0.0,4,3.96,3.01,3.43,3.47,0,0,0,0
2024-12-13,金,大雪,6,HIGH SEASON,4.13,5.0,4.0,4.44,3.38,0.0,4,4.21,3.01,3.43,3.55,0,0,0,0
2024-12-14,土,大雪,6,HIGH SEASON,4.13,5.0,5.0,4.44,3.38,0.0,4,4.46,3.01,3.43,3.63,0,0,0,0
2024-12-15,日,大雪,6,HIGH SEASON,4.13,5.0,4.0,4.44,3.38,0.0,4,4.21,3.01,3.43,3.55,0,0,0,0
2024-12-16,月,大雪,6,HIGH SEASON,4.13,5.0,2.0,4.44,4.07,0.0,4,3.88,3.01,3.43,3.44,0,0,0,0
2024-12-17,火,大雪,6,HIGH SEASON,4.13,5.0,2.0,4.44,4.07,0.0,4,3.88,3.01,3.43,3.44,0,0,0,0
2024-12-18,水,大雪,6,HIGH SEASON,4.13,5.0,2.0,4.44,4.07,0.0,4,3.88,3.01,3.43,3.44,0,0,0,0
2024-12-19,木,大雪,6,HIGH SEASON,4.13,5.0,3.0,4.44,4.07,0.0,4,4.13,3.01,3.43,3.52,0,0,0,0
2024-12-20,金,大雪,6,HIGH SEASON,4.13,5.0,4.0,4.44,4.07,0.0,4,4.38,3.01,3.43,3.61,0,0,0,0
2024-12-21,土,冬至,3,TOP SEASON,4.65,5.0,5.0,5.0,4.07,0.0,4,4.77,3.01,3.43,3.74,0,0,0,0
2024-12-22,日,冬至,3,TOP SEASON,4.65,5.0,4.0,5.0,4.07,0.0,4,4.52,3.01,3.43,3.65,0,0,0,0
2024-12-23,月,冬至,3,TOP SEASON,4.65,5.0,2.0,5.0,5.0,4.0,5,4.2,3.01,3.43,3.55,0,0,0,0
2024-12-24,火,冬至,3,TOP SEASON,4.65,5.0,2.0,5.0,5.0,5.0,5,4.4,3.01,3.43,3.61,0,0,0,0
2024-12-25,水,冬至,3,TOP SEASON,4.65,5.0,2.0,5.0,5.0,5.0,5,4.4,3.01,3.43,3.61,0,0,0,0
2024-12-26,木,冬至,3,TOP SEASON,4.65,5.0,3.0,5.0,5.0,0.0,4,4.5,3.01,3.43,3.65,0,0,0,0
2024-12-27,金,冬至,3,TOP SEASON,4.65,5.0,4.0,5.0,5.0,0.0,4,4.75,3.01,3.43,3.73,0,0,0,0
2024-12-28,土,冬至,3,TOP SEASON,4.65,5.0,5.0,5.0,5.0,0.0,4,5.0,3.01,3.43,3.81,0,0,0,0
2024-12-29,日,冬至,3,TOP SEASON,4.65,5.0,4.0,5.0,5.0,3.5,5,4.5,3.01,3.43,3.65,0,0,0,0
2024-12-30,月,冬至,3,TOP SEASON,4.65,5.0,2.0,5.0,3.0,4.0,5,3.8,3.01,3.43,3.41,0,0,0,0
2024-12-31,火,冬至,3,TOP SEASON,4.65,5.0,2.0,5.0,3.0,4.5,5,3.9,3.01,3.43,3.45,0,0,0,0
2025-01-01,水,冬至,3,TOP SEASON,4.65,2.0,2.0,5.0,3.0,4.5,5,3.3,3.01,3.43,3.25,0,0,0,0
2025-01-02,木,冬至,3,TOP SEASON,4.65,2.0,3.0,5.0,3.0,4.0,5,3.4,3.01,3.43,3.28,0,0,0,0
2025-01-03,金,冬至,3,TOP SEASON,4.65,2.0,4.0,5.0,3.0,4.0,5,3.6,3.01,3.43,3.35,0,0,0,0
2025-01-04,土,冬至,3,TOP SEASON,4.65,2.0,5.0,5.0,3.0,0.0,4,3.75,3.01,3.43,3.4,0,0,0,0
2025-01-05,日,小寒,22,OFF SEASON,1.35,2.0,4.0,2.74,3.0,0.0,4,2.94,3.01,3.43,3.13,0,0,0,0
2025-01-06,月,小寒,22,OFF SEASON,1.35,2.0,2.0,2.74,2.14,0.0,4,2.22,3.01,3.43,2.89,0,0,0,0
2025-01-07,火,小寒,22,OFF SEASON,1.35,2.0,2.0,2.74,2.14,0.0,4,2.22,3.01,3.43,2.89,0,0,0,0
2025-01-08,水,小寒,22,OFF SEASON,1.35,2.0,2.0,2.74,2.14,0.0,4,2.22,3.01,3.43,2.89,0,0,0,0
2025-01-09,木,小寒,22,OFF SEASON,1.35,2.0,3.0,2.74,2.14,0.0,4,2.47,3.01,3.43,2.97,0,0,0,0
2025-01-10,金,小寒,22,OFF SEASON,1.35,2.0,4.0,2.74,2.14,0.0,4,2.72,3.01,3.43,3.05,0,0,0,0
2025-01-11,土,小寒,22,OFF SEASON,1.35,2.0,5.0,2.74,2.14,0.0,4,2.97,3.01,3.43,3.14,0,0,0,0
2025-01-12,日,小寒,22,OFF SEASON,1.35,2.0,4.0,2.74,2.14,0.0,4,2.72,3.01,3.43,3.05,0,0,0,0
2025-01-13,月,小寒,22,OFF SEASON,1.35,2.0,2.0,2.74,2.55,0.0,4,2.32,3.01,3.43,2.92,0,0,0,0
2025-01-14,火,小寒,22,OFF SEASON,1.35,2.0,2.0,2.74,2.55,0.0,4,2.32,3.01,3.43,2.92,0,0,0,0
2025-01-15,水,小寒,22,OFF SEASON,1.35,2.0,2.0,2.74,2.55,0.0,4,2.32,3.01,3.43,2.92,0,0,0,0
2025-01-16,木,小寒,22,OFF SEASON,1.35,2.0,3.0,2.74,2.55,0.0,4,2.57,3.01,3.43,3.0,0,0,0,0
2025-01-17,金,小寒,22,OFF SEASON,1.35,2.0,4.0,2.74,2.55,0.0,4,2.82,3.01,3.43,3.09,0,0,0,0
2025-01-18,土,小寒,22,OFF SEASON,1.35,2.0,5.0,2.74,2.55,0.0,4,3.07,3.01,3.43,3.17,0,0,0,0
2025-01-19,日,小寒,22,OFF SEASON,1.35,2.0,4.0,2.74,2.55,0.0,4,2.82,3.01,3.43,3.09,0,0,0,0
2025-01-20,月,大寒,21,OFF SEASON,1.52,2.0,2.0,2.81,2.74,0.0,4,2.39,3.01,3.43,2.94,0,0,0,0
2025-01-21,火,大寒,21,OFF SEASON,1.52,2.0,2.0,2.81,2.74,0.0,4,2.39,3.01,3.43,2.94,0,0,0,0
2025-01-22,水,大寒,21,OFF SEASON,1.52,2.0,2.0,2.81,2.74,0.0,4,2.39,3.01,3.43,2.94,0,0,0,0
2025-01-23,木,大寒,21,OFF SEASON,1.52,2.0,3.0,2.81,2.74,0.0,4,2.64,3.01,3.43,3.03,0,0,0,0
2025-01-24,金,大寒,21,OFF SEASON,1.52,2.0,4.0,2.81,2.74,0.0,4,2.89,3.01,3.43,3.11,0,0,0,0
2025-01-25,土,大寒,21,OFF SEASON,1.52,2.0,5.0,2.81,2.74,0.0,4,3.14,3.01,3.43,3.19,0,0,0,0
2025-01-26,日,大寒,21,OFF SEASON,1.52,2.0,4.0,2.81,2.74,0.0,4,2.89,3.01,3.43,3.11,0,0,0,0
2025-01-27,月,大寒,21,OFF SEASON,1.52,2.0,2.0,2.81,2.24,0.0,4,2.26,3.01,3.43,2.9,0,0,0,0
2025-01-28,火,大寒,21,OFF SEASON,1.52,2.0,2.0,2.81,2.24,0.0,4,2.26,3.01,3.43,2.9,0,0,0,0
2025-01-29,水,大寒,21,OFF SEASON,1.52,2.0,2.0,2.81,2.24,0.0,4,2.26,3.01,3.43,2.9,0,0,0,0
2025-01-30,木,大寒,21,OFF SEASON,1.52,2.0,3.0,2.81,2.24,0.0,4,2.51,3.01,3.43,2.98,0,0,0,0
2025-01-31,金,大寒,21,OFF SEASON,1.52,2.0,4.0,2.81,2.24,0.0,4,2.76,3.01,3.43,3.07,0,0,0,0
2025-02-01,土,大寒,21,OFF SEASON,1.52,2.0,5.0,2.81,2.24,0.0,4,3.01,3.01,3.43,3.15,0,0,0,0
2025-02-02,日,大寒,21,OFF SEASON,1.52,2.0,4.0,2.81,2.24,0.0,4,2.76,3.01,3.43,3.07,0,0,0,0
2025-02-03,月,立春,12,FLOW SEASON,3.09,2.0,2.0,2.16,1.79,0.0,4,1.99,3.01,3.43,2.81,0,0,0,0
2025-02-04,火,立春,12,FLOW SEASON,3.09,2.0,2.0,2.16,1.79,4.5,5,2.49,3.01,3.43,2.98,0,0,0,0
2025-02-05,水,立春,12,FLOW SEASON,3.09,2.0,2.0,2.16,1.79,5.0,5,2.59,3.01,3.43,3.01,0,0,0,0
2025-02-06,木,立春,12,FLOW SEASON,3.09,2.0,3.0,2.16,1.79,5.0,5,2.79,3.01,3.43,3.08,0,0,0,0
2025-02-07,金,立春,12,FLOW SEASON,3.09,2.0,4.0,2.16,1.79,5.0,5,2.99,3.01,3.43,3.14,0,0,0,0
2025-02-08,土,立春,12,FLOW SEASON,3.09,2.0,5.0,2.16,1.79,5.0,5,3.19,3.01,3.43,3.21,0,0,0,0
2025-02-09,日,立春,12,FLOW SEASON,3.09,2.0,4.0,2.16,1.79,5.0,5,2.99,3.01,3.43,3.14,0,0,0,0
2025-02-10,月,立春,12,FLOW SEASON,3.09,2.0,2.0,2.16,1.95,5.0,5,2.62,3.01,3.43,3.02,0,0,0,0
2025-02-11,火,立春,12,FLOW SEASON,3.09,2.0,2.0,2.16,1.95,4.5,5,2.52,3.01,3.43,2.99,0,0,0,0
2025-02-12,水,立春,12,FLOW SEASON,3.09,2.0,2.0,2.16,1.95,0.0,4,2.03,3.01,3.43,2.82,0,0,0,0
2025-02-13,木,立春,12,FLOW SEASON,3.09,2.0,3.0,2.16,1.95,0.0,4,2.28,3.01,3.43,2.91,0,0,0,0
2025-02-14,金,立春,12,FLOW SEASON,3.09,2.0,4.0,2.16,1.95,0.0,4,2.53,3.01,3.43,2.99,0,0,0,0
2025-02-15,土,立春,12,FLOW SEASON,3.09,2.0,5.0,2.16,1.95,0.0,4,2.78,3.01,3.43,3.07,0,0,0,0
2025-02-16,日,立春,12,FLOW SEASON,3.09,2.0,4.0,2.16,1.95,0.0,4,2.53,3.01,3.43,2.99,0,0,0,0
2025-02-17,月,立春,12,FLOW SEASON,3.09,2.0,2.0,2.16,1.0,0.0,4,1.79,3.01,3.43,2.74,0,0,0,0
2025-02-18,火,雨水,20,LOW SEASON,1.7,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-02-19,水,雨水,20,LOW SEASON,1.7,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-02-20,木,雨水,20,LOW SEASON,1.7,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-02-21,金,雨水,20,LOW SEASON,1.7,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-02-22,土,雨水,20,LOW SEASON,1.7,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-02-23,日,雨水,20,LOW SEASON,1.7,2.0,4.0,1.0,1.0,3.5,5,2.3,3.01,3.43,2.91,0,0,0,0
2025-02-24,月,雨水,20,LOW SEASON,1.7,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-02-25,火,雨水,20,LOW SEASON,1.7,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-02-26,水,雨水,20,LOW SEASON,1.7,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-02-27,木,雨水,20,LOW SEASON,1.7,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-02-28,金,雨水,20,LOW SEASON,1.7,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-03-01,土,雨水,20,LOW SEASON,1.7,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-03-02,日,雨水,20,LOW SEASON,1.7,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-03-03,月,雨水,20,LOW SEASON,1.7,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-04,火,雨水,20,LOW SEASON,1.7,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-05,水,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-06,木,啓蟄,16,LOW SEASON,2.39,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-03-07,金,啓蟄,16,LOW SEASON,2.39,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-03-08,土,啓蟄,16,LOW SEASON,2.39,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-03-09,日,啓蟄,16,LOW SEASON,2.39,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-03-10,月,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-11,火,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-12,水,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-13,木,啓蟄,16,LOW SEASON,2.39,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-03-14,金,啓蟄,16,LOW SEASON,2.39,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-03-15,土,啓蟄,16,LOW SEASON,2.39,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-03-16,日,啓蟄,16,LOW SEASON,2.39,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-03-17,月,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-18,火,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-19,水,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-20,木,春分,17,LOW SEASON,2.22,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-03-21,金,春分,17,LOW SEASON,2.22,2.0,4.0,1.0,1.0,3.0,5,2.2,3.01,3.43,2.88,0,0,0,0
2025-03-22,土,春分,17,LOW SEASON,2.22,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-03-23,日,春分,17,LOW SEASON,2.22,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-03-24,月,春分,17,LOW SEASON,2.22,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-25,火,春分,17,LOW SEASON,2.22,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-26,水,春分,17,LOW SEASON,2.22,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-03-27,木,春分,17,LOW SEASON,2.22,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-03-28,金,春分,17,LOW SEASON,2.22,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-03-29,土,春分,17,LOW SEASON,2.22,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-03-30,日,春分,17,LOW SEASON,2.22,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-03-31,月,春分,17,LOW SEASON,2.22,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-01,火,春分,17,LOW SEASON,2.22,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-02,水,春分,17,LOW SEASON,2.22,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-03,木,春分,17,LOW SEASON,2.22,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-04-04,金,清明,24,OFF SEASON,1.0,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-04-05,土,清明,24,OFF SEASON,1.0,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-04-06,日,清明,24,OFF SEASON,1.0,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-04-07,月,清明,24,OFF SEASON,1.0,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-08,火,清明,24,OFF SEASON,1.0,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-09,水,清明,24,OFF SEASON,1.0,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-10,木,清明,24,OFF SEASON,1.0,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-04-11,金,清明,24,OFF SEASON,1.0,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-04-12,土,清明,24,OFF SEASON,1.0,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-04-13,日,清明,24,OFF SEASON,1.0,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-04-14,月,清明,24,OFF SEASON,1.0,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-15,火,清明,24,OFF SEASON,1.0,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-16,水,清明,24,OFF SEASON,1.0,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-17,木,清明,24,OFF SEASON,1.0,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-04-18,金,清明,24,OFF SEASON,1.0,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-04-19,土,清明,24,OFF SEASON,1.0,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-04-20,日,穀雨,18,LOW SEASON,2.04,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-04-21,月,穀雨,18,LOW SEASON,2.04,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-22,火,穀雨,18,LOW SEASON,2.04,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-23,水,穀雨,18,LOW SEASON,2.04,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-24,木,穀雨,18,LOW SEASON,2.04,2.0,3.0,1.0,1.0,0.0,4,1.75,3.01,3.43,2.73,0,0,0,0
2025-04-25,金,穀雨,18,LOW SEASON,2.04,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-04-26,土,穀雨,18,LOW SEASON,2.04,2.0,5.0,1.0,1.0,0.0,4,2.25,3.01,3.43,2.9,0,0,0,0
2025-04-27,日,穀雨,18,LOW SEASON,2.04,2.0,4.0,1.0,1.0,0.0,4,2.0,3.01,3.43,2.81,0,0,0,0
2025-04-28,月,穀雨,18,LOW SEASON,2.04,2.0,2.0,1.0,1.0,0.0,4,1.5,3.01,3.43,2.65,0,0,0,0
2025-04-29,火,穀雨,18,LOW SEASON,2.04,2.0,2.0,1.0,1.0,4.0,5,2.0,3.01,3.43,2.81,0,0,0,0
2025-04-30,水,穀雨,18,LOW SEASON,2.04,2.0,2.0,1.0,1.0,4.5,5,2.1,3.01,3.43,2.85,0,0,0,0
2025-05-01,木,穀雨,18,LOW SEASON,2.04,3.0,3.0,1.0,1.0,4.5,5,2.5,2.32,2.61,2.48,0,0,0,0
2025-05-02,金,穀雨,18,LOW SEASON,2.04,3.0,4.0,1.0,1.0,4.5,5,2.7,2.32,2.61,2.54,0,0,0,0
2025-05-03,土,穀雨,18,LOW SEASON,2.04,3.0,5.0,1.0,1.0,5.0,5,3.0,2.32,2.61,2.64,0,0,0,0
2025-05-04,日,穀雨,18,LOW SEASON,2.04,3.0,4.0,1.0,1.0,5.0,5,2.8,2.32,2.61,2.58,0,0,0,0
2025-05-05,月,立夏,13,FLOW SEASON,2.91,3.0,2.0,1.0,1.0,5.0,5,2.4,2.32,2.61,2.44,0,0,0,0
2025-05-06,火,立夏,13,FLOW SEASON,2.91,3.0,2.0,1.0,1.0,4.5,5,2.3,2.32,2.61,2.41,0,0,0,0
2025-05-07,水,立夏,13,FLOW SEASON,2.91,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,0,0,0,0
2025-05-08,木,立夏,13,FLOW SEASON,2.91,3.0,3.0,1.0,1.0,0.0,4,2.0,2.32,2.61,2.31,0,0,0,0
2025-05-09,金,立夏,13,FLOW SEASON,2.91,3.0,4.0,1.0,1.0,0.0,4,2.25,2.32,2.61,2.39,0,0,0,0
2025-05-10,土,立夏,13,FLOW SEASON,2.91,3.0,5.0,1.0,1.0,0.0,4,2.5,2.32,2.61,2.48,0,0,0,0
2025-05-11,日,立夏,13,FLOW SEASON,2.91,3.0,4.0,1.0,1.0,0.0,4,2.25,2.32,2.61,2.39,0,0,0,0
2025-05-12,月,立夏,13,FLOW SEASON,2.91,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,0,0,123865,81
2025-05-13,火,立夏,13,FLOW SEASON,2.91,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,0,0,120550,74
2025-05-14,水,立夏,13,FLOW SEASON,2.91,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,0,0,73950,48
2025-05-15,木,立夏,13,FLOW SEASON,2.91,3.0,3.0,1.0,1.0,0.0,4,2.0,2.32,2.61,2.31,0,0,75800,55
2025-05-16,金,立夏,13,FLOW SEASON,2.91,3.0,4.0,1.0,1.0,0.0,4,2.25,2.32,2.61,2.39,0,0,140100,114
2025-05-17,土,立夏,13,FLOW SEASON,2.91,3.0,5.0,1.0,1.0,0.0,4,2.5,2.32,2.61,2.48,0,0,101200,79
2025-05-18,日,立夏,13,FLOW SEASON,2.91,3.0,4.0,1.0,1.0,0.0,4,2.25,2.32,2.61,2.39,0,0,129600,86
2025-05-19,月,立夏,13,FLOW SEASON,2.91,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,123865,81,62150,45
2025-05-20,火,立夏,13,FLOW SEASON,2.91,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,120550,74,103900,63
2025-05-21,水,小満,14,FLOW SEASON,2.74,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,73950,48,67850,59
2025-05-22,木,小満,14,FLOW SEASON,2.74,3.0,3.0,1.0,1.0,0.0,4,2.0,2.32,2.61,2.31,75800,55,70100,53
2025-05-23,金,小満,14,FLOW SEASON,2.74,3.0,4.0,1.0,1.0,0.0,4,2.25,2.32,2.61,2.39,140100,114,132150,137
2025-05-24,土,小満,14,FLOW SEASON,2.74,3.0,5.0,1.0,1.0,0.0,4,2.5,2.32,2.61,2.48,101200,79,105600,82
2025-05-25,日,小満,14,FLOW SEASON,2.74,3.0,4.0,1.0,1.0,0.0,4,2.25,2.32,2.61,2.39,129600,86,100250,79
2025-05-26,月,小満,14,FLOW SEASON,2.74,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,93007,63,66050,49
2025-05-27,火,小満,14,FLOW SEASON,2.74,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,112225,68,81450,59
2025-05-28,水,小満,14,FLOW SEASON,2.74,3.0,2.0,1.0,1.0,0.0,4,1.75,2.32,2.61,2.23,70900,53,97200,75
2025-05-29,木,小満,14,FLOW SEASON,2.74,3.0,3.0,1.0,1.0,0.0,4,2.0,2.32,2.61,2.31,72950,54,128400,98
2025-05-30,金,小満,14,FLOW SEASON,2.74,3.0,4.0,1.0,1.0,0.0,4,2.25,2.32,2.61,2.39,136125,125,199700,158
2025-05-31,土,小満,14,FLOW SEASON,2.74,3.0,5.0,1.0,1.0,0.0,4,2.5,2.32,2.61,2.48,103400,80,130600,81
2025-06-01,日,小満,14,FLOW SEASON,2.74,3.0,4.0,1.0,1.0,0.0,4,2.25,2.73,3.09,2.69,0,0,118650,73
2025-06-02,月,小満,14,FLOW SEASON,2.74,3.0,2.0,1.0,1.0,0.0,4,1.75,2.73,3.09,2.52,0,0,97950,63
2025-06-03,火,小満,14,FLOW SEASON,2.74,3.0,2.0,1.0,1.0,0.0,4,1.75,2.73,3.09,2.52,0,0,58130,48
2025-06-04,水,小満,14,FLOW SEASON,2.74,3.0,2.0,1.0,1.0,0.0,4,1.75,2.73,3.09,2.52,0,0,92630,75
